"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Ethiopia","ETH","Population ages 05-09, male (% of male population)","SP.POP.0509.MA.5Y","13.8142131491019","13.7873590994217","13.801896836723","13.8311491692266","13.8430197071276","13.8021132274469","13.9264741894666","14.0733830346245","14.2080628452085","14.2933328410053","14.2938347677615","14.4177399388186","14.5030516553035","14.5390713116145","14.5371580492837","14.5157725206615","14.5310861528582","14.6176007220382","14.7551306947176","14.9039931715844","15.0164458790633","15.2079197638721","15.3043822550362","15.2974841370451","15.2112571986331","15.0837469548213","15.0817790624219","15.114773297951","15.1667415781917","15.2117742029379","15.2207173931369","15.3909207470108","15.5130295525365","15.5534486260131","15.5085612445064","15.3928097398457","15.35171089709","15.3211428141631","15.3001156538415","15.2866679638402","15.2713643395447","15.3812503505197","15.554918345091","15.7498433597845","15.9102323724792","15.9795675157255","15.9820505512834","15.8977958485892","15.7310378285271","15.5067818134513","15.2601708413147","15.0191463969257","14.7654288329084","14.5070471455427","14.2551826092807","14.0208744981932","13.8419638536237","13.7065107449113","13.6068949900196","13.5216731496302","13.4230404019971","",
"Ethiopia","ETH","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","31.359828","32.293616","33.227404","33.7892564","34.3511088","34.9129612","35.4748136","36.036666","36.4125714","36.7884768","37.1643822","37.5402876","37.916193","38.1240514","38.3319098","38.5397682","38.7476266","38.955485","38.7305032","38.5055214","38.2805396","38.0555578","37.830576","38.5660224","39.3014688","40.0369152","40.7723616","41.507808","41.9729888","42.4381696","42.9033504","43.3685312","43.833712","44.2311128","44.6285136","45.0259144","45.4233152","45.820716","46.344989","46.869262","47.393535","47.917808","48.442081","50.3589882","52.2758954","54.1928026","56.1097098","58.026617","59.745953","61.465289","63.184625","64.903961","66.623297","67.3747876","68.1262782","68.8777688","69.6292594","70.38075","70.9760526","71.5713552","72.1666578","",
"Ethiopia","ETH","Prevalence of severe food insecurity in the population (%)","SN.ITK.SVFI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5","15","14.8","14.1","16.4","","",
"Ethiopia","ETH","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.27099990844727","3.28699994087219","3.22499990463257","3.26900005340576","3.60700011253357","3.92799997329712","4.31099987030029","4.68699979782104","4.98600006103516","4.70100021362305","4.41099977493286","4.16099977493286","3.89599990844727","3.5550000667572","3.28399991989136","3.24300003051758","3.19600009918213","3.15599989891052","3.11999988555908","3.06599998474121","3.02800011634827","2.99399995803833","2.9449999332428","2.9539999961853","2.96099996566772","2.97199988365173","2.98000001907349","2.99600005149841","2.99900007247925","4.04400014877319","4.7039999961853",
"Ethiopia","ETH","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.49300003051758","4.48699998855591","4.40100002288818","4.4229998588562","4.28700017929077","4.13600015640259","4.0310001373291","3.91599988937378","3.75799989700317","3.56399989128113","3.37199997901917","3.2039999961853","3.02800011634827","2.80999994277954","2.63299989700317","2.62800002098084","2.62100005149841","2.61700010299683","2.61400008201599","2.59800004959106","2.59100008010864","2.58500003814697","2.57100009918213","2.61100006103516","2.65300011634827","2.69799995422363","2.74300003051758","2.79800009727478","2.84599995613098","3.93300008773804","",
"Ethiopia","ETH","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.4866026912808","74.389032032221","74.3244111312551","74.2909400698568","74.2879840266677","75.1601284058096","76.0204892163946","76.8679740796728","77.7042602803751","78.5282266732036","79.3370112036088","80.1343196252445","80.9179002793647","81.6870623270457","82.4417807219588","83.1833312019323","83.2819488034336","83.383879206278","83.4878567824688","83.5959494521238","83.7070840661008","83.8214678378764","83.9380093150107","84.0591697276462","84.4785543140577","84.9034906683028","85.2547347048067","85.6236615125738","85.9981967812308","86.3618502108756","84.4457387066601","85.4185612595803",
"Ethiopia","ETH","Labor force participation rate for ages 15-24, male (%) (national estimate)","SL.TLF.ACTI.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.9700012207031","","","","","73.4199981689453","","","","","","80.7600021362305","","","","","","","","79.0999984741211","","","","","","","","",
"Ethiopia","ETH","Children in employment, male (% of male children ages 7-14)","SL.TLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.3","","","","","","32.5","","","","","","","","","","",
"Ethiopia","ETH","Employment in industry, female (% of female employment) (modeled ILO estimate)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0600004196167","9.03999996185303","8.92000007629395","8.78999996185303","8.69999980926514","8.59000015258789","8.55000019073486","8.47999954223633","8.4399995803833","8.5","8.53999996185303","8.61999988555908","8.77000045776367","8.93000030517578","9.06999969482422","8.98999977111816","8.90999984741211","8.93000030517578","8.92000007629395","8.85999965667725","8.85000038146973","8.92000007629395","8.93000030517578","8.92000007629395","8.93000030517578","9.02000045776367","9.06999969482422","9.03999996185303","9.10000038146973","","",
"Ethiopia","ETH","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.8629989624023","86.8970031738281","86.9830017089844","86.9410018920898","87.0080032348633","87.0780029296875","87.1019973754883","87.1360015869141","87.2180023193359","87.3499984741211","87.4889984130859","87.6029968261719","87.7279968261719","87.8970031738281","88.0270004272461","87.8960037231445","87.765998840332","87.6289978027344","87.4850006103516","87.3489990234375","87.1999969482422","87.0449981689453","86.8980026245117","86.5660018920898","86.2360000610352","85.9629974365234","85.681999206543","85.3960037231445","85.1289978027344","81.9710006713867","82.2969970703125",
"Ethiopia","ETH","Employment to population ratio, ages 15-24, female (%) (national estimate)","SL.EMP.1524.SP.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.2099990844727","","","","","","67.6699981689453","","","","","","","","67.6699981689453","","","","","","","","",
"Ethiopia","ETH","Multidimensional poverty index (scale 0-1)","SI.POV.MDIM.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","","","","25.5","","","","","25.6","","","","","","27.4","","","","","28.5","","","","","","",
"Ethiopia","ETH","External health expenditure per capita, PPP (current international $)","SH.XPD.EHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.42504775","4.18717523","3.11419832","3.50513429","7.31326453","5.84625177","10.264561","13.21428837","17.42379747","14.48907822","19.36409151","19.03140264","15.39514009","12.17247227","14.30894537","11.57077479","13.68717366","24.68370801","25.73220077","25.61763869","","",
"Ethiopia","ETH","Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%)","SH.UHC.NOP1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.557757914066315","","","","","0.526261210441589","","","","","","","0.7341588139534","","","","0.830381810665131","","","","","","",
"Ethiopia","ETH","Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3","12.5","12","11.5","11.1","10.7","10.5","10.4","10.3","10","9.7","9.3","8.6","8.1","7.8","7.9","7.8","7.7","7.7","7.7","","",
"Ethiopia","ETH","Diarrhea treatment (% of children under 5 who received ORS packet)","SH.STA.ORTH","","","","","","","","","","","","","","","","","","","","","","","","","","","11","23","","32","","","","","","","","","","","13.1","","","","","19.9","","","","","","26.3","","","","","29.5","","","","","",
"Ethiopia","ETH","Births attended by skilled health staff (% of total)","SH.STA.BRTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","","5.6","","","","6.4","5.7","","","","","","10","","23.1","15.5","","27.7","","","","","",
"Ethiopia","ETH","Prevalence of anemia among pregnant women (%)","SH.PRG.ANEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.8","36.4","35.8","35.4","34.7","33.8","33","32","30.9","29.9","29.2","28.6","28.3","28.1","28.1","28.3","28.4","28.5","28.8","29","","",
"Ethiopia","ETH","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.84","5.27","5.33","4.98","4.38","3.67","3","2.54","2.08","1.84","1.63","1.37","1.19","1.05","0.95","0.88","0.78","0.7","0.61","0.56","0.5","0.45","0.41","0.35","0.32","0.29","0.26","0.23","0.21","0.19","0.17","",
"Ethiopia","ETH","People using at least basic drinking water services, rural (% of rural population)","SH.H2O.BASW.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.206676297","9.893481245","11.57021969","13.23689162","14.89349705","16.54003598","18.1765084","19.80291431","21.41925372","23.02552663","24.62173302","26.20787291","27.7839463","29.34995318","30.90589356","32.45176743","33.98757479","35.51331565","37.02899","38.53459785","40.03013919","",
"Ethiopia","ETH","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4813976906069","","","","","","","","","","32.7501686912737","","","","","38.2774493240118","","","","43.2587026475636","","",
"Ethiopia","ETH","Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)","SH.ALC.PCAP.FE.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.62","","","","","0.72","","","","","0.88","","","","","0.77","","","0.83","","","",
"Ethiopia","ETH","Expenditure on tertiary education (% of government expenditure on education)","SE.XPD.TERT.ZS","","","","","","","","","","","","15.86699","18.50355","","","","","20.33452","16.67278","15.50456","20.06179","18.58082","17.85685","16.5917","15.85055","16.10216","16.27679","","","","","","","13.50904","","","15.01745","15.92996","","","","","","","","","","","","39.12769","43.93656","44.87735","46.83746","42.71091","45.92157","47.8522","","","","","","",
"Ethiopia","ETH","Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","SE.TER.CUAT.ST.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.839330017566681","","","","1.94045996665955","","","","","","","","","","",
"Ethiopia","ETH","Secondary education, teachers","SE.SEC.TCHR","","","","","","","","","","","","4885","5544","6054","6922","","","","","","","","","","","","15861","","19376","21983","","23319","23705","22600","22470","23605","25984","","","","","","","","","","","","79962","81887","97660","112608","122147","","","","","","","","123323","",
"Ethiopia","ETH","School enrollment, secondary (% net)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.96812","12.48979","13.21767","15.0676","","","","","","","","","","","","30.09293","30.8138","","","","","","",
"Ethiopia","ETH","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.UP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.52410984039307","","","","5.65992021560669","","","","","","","","","","",
"Ethiopia","ETH","Children out of school, primary","SE.PRM.UNER","","","","","","","","","","","","","","","","","","","","","","","","","","","","4821411","4941038","5202369","","","","","7228304","7270373","7103331","","6728261","6643489","6382724","6085635","6014090","6143478","6045715","4919386","4513859","3955683","3286605","3441635","3811908","3293817","3113007","","2194044","2306559","","","","","2187570","",
"Ethiopia","ETH","Persistence to grade 5, male (% of cohort)","SE.PRM.PRS5.MA.ZS","","","","","","","","","","","","","","","","","","","","","","49.9163208007813","","","","","56.3916206359863","49.2317314147949","29.7063903808594","","","","","61.1119995117188","51.4209403991699","56.5340003967285","","","48.3699989318848","55.2457885742188","63.9354591369629","62.1080703735352","58.8711891174316","53.4106216430664","68.1564788818359","64.0200729370117","63.5408706665039","49.3114395141602","42.9980506896973","42.623218536377","47.9306182861328","41.9040985107422","","","43.2226905822754","","","","","","","",
"Ethiopia","ETH","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","9.44398021697998","10.0793304443359","10.3559503555298","11.3311004638672","12.3451204299927","13.719690322876","14.8082799911499","14.4994201660156","16.9854297637939","23.4613990783691","27.7043991088867","30.4020900726318","31.8106307983398","30.8972702026367","29.5990791320801","29.2670402526855","31.1145401000977","31.2552604675293","30.616060256958","27.9308204650879","25.1985607147217","21.2755393981934","17.844669342041","19.6938095092773","21.8474597930908","25.5761299133301","29.2026596069336","37.1600189208984","37.6829109191895","43.2743301391602","49.5710182189941","53.2156982421875","55.0246887207031","59.567741394043","71.9122695922852","77.4882507324219","83.8040237426758","89.9356231689453","89.8603210449219","88.0161209106445","90.368522644043","90.7175827026367","","94.9689636230469","96.0852966308594","","","","","113.511703491211","",
"Ethiopia","ETH","School enrollment, preprimary, male (% gross)","SE.PRE.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.54401004314423","1.18147003650665","1.1029599905014","1.23329997062683","1.28788995742798","","1.41926002502441","1.46774005889893","1.49379003047943","1.62946999073029","1.7012699842453","1.7870899438858","1.76506996154785","1.93946003913879","2.07534003257751","2.48872995376587","2.8427300453186","3.372309923172","3.70580005645752","4.29831981658936","4.78620004653931","17.82546043396","24.7847003936768","25.2961006164551","30.2091007232666","45.0619316101074","41.512939453125","39.319938659668","35.9083290100098","34.1930389404297","",
"Ethiopia","ETH","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0801696777344","","","","","","","","","","38.5","33.2997512817383","","47.041130065918","","","","","","","","","","71.9725112915039","","","","",
"Ethiopia","ETH","Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits)","per_sa_allsa.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.66871908066","","","17.2809582588435","","","",
"Ethiopia","ETH","Official exchange rate (LCU per US$, period average)","PA.NUS.FCRF","2.48447000148447","2.48447000148447","2.48447000148447","2.48447000127743","2.5000000015","2.5000000015","2.5000000015","2.5000000015","2.5000000015","2.5000000015","2.5000000015","2.49347500129167","2.299999999","2.098749999","2.069999999","2.069999999","2.069999999","2.069999999","2.069999999","2.069999999","2.069999999","2.069999999","2.069999999","2.069999999","2.06999999958333","2.07","2.07","2.07","2.07","2.07","2.07","2.07","2.8025","5","5.465","6.15833333333333","6.351675","6.70934166666667","7.11590833333333","7.94225","8.21725833333333","8.45749166666667","8.56775","8.59968333333333","8.63558333333333","8.66644166666667","8.69861583333333","8.96595","9.59974166666667","11.7775996725","14.4095898080066","16.8992257595275","17.7047613782674","18.6266289575478","19.585789907695","20.57684875","21.7315472222222","23.8661044574125","27.4293865941667","29.06975","34.9271654040404","",
"Ethiopia","ETH","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1358.03324914955","1434.24544940476","1541.76248123786","1652.1261106675","1771.9479584943","1888.6082517844","2009.55774595725","2093.52032074627","2204.80540849285","2279.63718617421","",
"Ethiopia","ETH","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937752926324.91","1039999281719.24","1156030256149.11","1287203765226.53","1430789690323.12","1568097451000","1713919606251.16","1835091200965.26","1996143181947.32","2166875676486.66","",
"Ethiopia","ETH","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","242248133441.281","244467159914.549","264599044513.28","257063206962.061","228415175802.573","250483764658.355","285199137192.331","286635613601.707","285600732399.895","293387498660.702","272447025500","248819111300","281520994000","290501414000","308301921300","346612053800","357474552700","345112585300","362927800200","384969194800","416926666900","423241962300","414094181000","470297540800","525880906400","582858667300","649631929600","719717611200","783071136800","881350780100","979870781100","1064608160500","1177267871000","1298026040000","1432922916200","1568097451000","1718073265000","1835179678000","1988675679000","2109122164000","",
"Ethiopia","ETH","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.27137460802038","19.0842900723175","15.5322261364594","13.3768641263433","2.93108172886936","12.706369088488","0.239137920646741","0.206655562855687","-0.150146833976976","2.22272296463859","6.8","-5.7553353403771","-3.62143421303298","12.7679783276093","3.91136245621962","9.87551191119556","11.5523498044968","17.2205794805554","30.3116730814218","24.1464152909465","1.44457231740674","20.061875081957","33.5414050179965","4.90197929907841","10.9817882908686","10.8365427789744","10.3979255406466","6.67685508319342","12.3822948123876","12.8603968185939","18.2438917174829","",
"Ethiopia","ETH","Adjusted savings: gross savings (% of GNI)","NY.ADJ.ICTR.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.62923834","30.98106405","28.39842052","31.53698","29.64263039","31.05465547","30.77276856","33.31221691","29.21001058","27.39175254","",
"Ethiopia","ETH","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","30.7669872354449","32.4491667713106","31.7616018779023","35.5477507030868","33.2055437837565","33.8642000782887","34.428393043904","35.3519609439534","35.7811669024552","36.3057864771006","29.6722218519543","26.8284394845865","28.7081792025379","33.7976736701671","33.1314656496382","33.2743903936983","27.3694441807363","32.8402752235192","35.8585421802434","37.4479927810305","38.499283331384","41.4431413187039","42.7501557957854","40.0736578229212","39.1449503016171","38.572635142107","39.1141105816058","37.9001296082826","38.7708154845259","41.7550740909194","41.4300565862634","38.5815204962798","39.6700979759192","39.8920084959331","39.5457091545031","36.7245899328932","36.6336545565058","36.4097271468251","37.1475828867108","36.813330393507","",
"Ethiopia","ETH","Industry (including construction), value added (constant 2015 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","1143948516.24399","1245973642.23521","1341383220.6815","1403960591.98719","1518257515.67441","1584961459.86437","1680953378.94071","1611855668.93496","1587977591.18666","1510659632.57109","1232225665.15974","987479253.115746","1253089532.89911","1343430367.72842","1452601436.35218","1515667464.88109","1571415426.37105","1653229450.77562","1743888315.47148","1837163812.59569","1931119690.22087","2091902291.10618","2227365184.28242","2486746436.78267","2721275692.1916","2997868178.73502","3283362811.87112","3615978224.68874","3965762940.75718","4394745697.50946","5054435012.14654","6047016108.02188","7504511220.26778","8783455075.6332","10526636527.399","13047139672.3474","15731215615.9411","17735364546.9452","19962166706.1109","21885544404.5436","",
